year,team_id,sr_id,college_link
2001,162,justin-swift-1,https://www.sports-reference.com/cfb/players/justin-swift-1.html
2001,162,tai-streets-1,https://www.sports-reference.com/cfb/players/tai-streets-1.html
2001,162,jj-stokes-1,https://www.sports-reference.com/cfb/players/jj-stokes-1.html
2001,162,garrison-hearst-1,https://www.sports-reference.com/cfb/players/garrison-hearst-1.html
2001,164,todd-yoder-1,https://www.sports-reference.com/cfb/players/todd-yoder-1.html
2001,165,chris-coleman-1,https://www.sports-reference.com/cfb/players/chris-coleman-1.html
2001,165,chris-sanders-1,https://www.sports-reference.com/cfb/players/chris-sanders-1.html
2001,165,mike-green-4,https://www.sports-reference.com/cfb/players/mike-green-4.html
2001,165,erron-kinney-1,https://www.sports-reference.com/cfb/players/erron-kinney-1.html
2001,165,skip-hicks-1,https://www.sports-reference.com/cfb/players/skip-hicks-1.html
2001,165,frank-wycheck-1,https://www.sports-reference.com/cfb/players/frank-wycheck-1.html
2001,165,kevin-dyson-1,https://www.sports-reference.com/cfb/players/kevin-dyson-1.html
2001,165,derrick-mason-1,https://www.sports-reference.com/cfb/players/derrick-mason-1.html
2001,165,eddie-george-1,https://www.sports-reference.com/cfb/players/eddie-george-1.html
2001,164,frank-murphy-2,https://www.sports-reference.com/cfb/players/frank-murphy-2.html
2001,164,aaron-stecker-1,https://www.sports-reference.com/cfb/players/aaron-stecker-1.html
2001,164,reidel-anthony-1,https://www.sports-reference.com/cfb/players/reidel-anthony-1.html
2001,164,dave-moore-1,https://www.sports-reference.com/cfb/players/dave-moore-1.html
2001,164,jacquez-green-1,https://www.sports-reference.com/cfb/players/jacquez-green-1.html
2001,164,warrick-dunn-1,https://www.sports-reference.com/cfb/players/warrick-dunn-1.html
2001,164,keyshawn-johnson-1,https://www.sports-reference.com/cfb/players/keyshawn-johnson-1.html
2001,166,marco-battaglia-1,https://www.sports-reference.com/cfb/players/marco-battaglia-1.html
2002,135,steve-bush-1,https://www.sports-reference.com/cfb/players/steve-bush-1.html
2002,135,freddie-jones-1,https://www.sports-reference.com/cfb/players/freddie-jones-1.html
2002,135,frank-sanders-1,https://www.sports-reference.com/cfb/players/frank-sanders-1.html
2002,135,david-boston-1,https://www.sports-reference.com/cfb/players/david-boston-1.html
2002,135,thomas-jones-1,https://www.sports-reference.com/cfb/players/thomas-jones-1.html
2001,166,eric-metcalf-1,https://www.sports-reference.com/cfb/players/eric-metcalf-1.html
2001,166,derrius-thompson-1,https://www.sports-reference.com/cfb/players/derrius-thompson-1.html
2001,166,stephen-alexander-1,https://www.sports-reference.com/cfb/players/stephen-alexander-1.html
2001,166,walter-rasby-1,https://www.sports-reference.com/cfb/players/walter-rasby-1.html
2001,166,zeron-flemister-1,https://www.sports-reference.com/cfb/players/zeron-flemister-1.html
2001,166,kevin-lockett-1,https://www.sports-reference.com/cfb/players/kevin-lockett-1.html
2001,166,ki-jana-carter-1,https://www.sports-reference.com/cfb/players/ki-jana-carter-1.html
2001,166,michael-westbrook-1,https://www.sports-reference.com/cfb/players/michael-westbrook-1.html
2001,166,stephen-davis-1,https://www.sports-reference.com/cfb/players/stephen-davis-1.html
2002,136,darrin-chiaverini-1,https://www.sports-reference.com/cfb/players/darrin-chiaverini-1.html
2002,137,john-jones-2,https://www.sports-reference.com/cfb/players/john-jones-2.html
